日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-15 17:31:39,大野瑛,,スライダー,外角低め,0,右,ボール, , ,なし
2025-08-15 17:31:52,大野瑛,,スライダー,真ん中低め,1B ,左,6フライ, , ,ショート
2025-08-15 17:32:02,大野瑛,,ストレート,内角真ん中,0,右,ボール, , ,なし
2025-08-15 17:32:09,大野瑛,,スライダー,内角低め,1B ,右,ファール, , ,なし
2025-08-15 17:32:17,大野瑛,,ストレート,外角低め,1B1S,右,ボール, , ,なし
2025-08-15 17:32:33,大野瑛,,スライダー,真ん中低め,2B1S ,右,9ヒット, , ,ライト
2025-08-15 17:32:41,大野瑛,,スライダー,外角真ん中,0,左,ファール, , ,なし
2025-08-15 17:32:49,大野瑛,,ストレート,外角低め,1S ,左,ストライク, , ,なし
2025-08-15 17:32:57,大野瑛,,ストレート,真ん中,2S ,左,空三振, , ,なし
2025-08-16 13:42:41,大野瑛,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-16 13:42:52,大野瑛,,ストレート,内角真ん中,1S ,右,ストライク, , ,なし
2025-08-16 13:43:09,大野瑛,,ストレート,真ん中高め,2S ,右,ファール, , ,なし
2025-08-16 13:43:23,大野瑛,,ストレート,内角高め,2S ,右,8フライ, , ,センター
2025-08-16 13:43:30,大野瑛,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-16 13:43:53,大野瑛,,スライダー,真ん中高め,1S ,右,8ヒット, , ,センター
2025-08-16 13:44:12,大野瑛,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-16 13:44:32,大野瑛,,ストレート,真ん中高め,1S ,右,ボール, , ,なし
2025-08-16 13:44:51,大野瑛,,スライダー,真ん中,1B1S,右,ストライク, , ,なし
2025-08-16 13:45:08,大野瑛,,ストレート,外角真ん中,1B2S ,右,ボール, , ,なし
2025-08-16 13:45:22,大野瑛,,ストレート,内角真ん中,2B2S ,右,ボール, , ,なし
2025-08-16 13:45:37,大野瑛,,ストレート,内角真ん中,3B2S ,右,8フライ, , ,センター
2025-08-16 20:46:57,大野瑛,,ストレート,外角低め,0,左,ボール, , ,なし
